Age,Gender,Class,PrevScore,Attendance,Assignments,FailedSubjects,InternalScore,StudyDaily,SelfWeekly,Coaching,PrepLevel,Internet,Extracurriculars,ParentEdu,FamilySupport,FinalScore
14,Male,Grade 12,54.420088723973166,71.51620886276704,9,3,18.527095379411055,6.9150209772673605,23.675025132358325,No,Medium,Yes,No,Master,High,42.0
17,Female,Grade 10,39.749835921127186,76.70281232440995,7,4,10.46491672721637,5.5635789083288625,26.088244660795475,No,Low,Yes,Yes,Bachelor,Medium,24.0
19,Female,Grade 9,71.78570514015509,46.36823925557423,6,4,17.53422800849805,1.776747743287479,13.607856730687345,No,Medium,No,No,High School,Medium,26.0
19,Male,University Undergrad,67.43288240378601,85.54837359348201,12,1,22.70878867164925,1.9232266860950815,12.337015691065327,Yes,Medium,Yes,No,High School,Medium,55.0
18,Female,Grade 12,58.276651127417416,72.68681290812408,12,3,17.389564598774935,7.44875464283166,26.00047330916762,No,Low,Yes,Yes,Bachelor,Medium,38.0
14,Female,Grade 9,49.59247300418346,61.67792518123583,9,4,12.772477515537693,0.7416152033777965,4.579390113177131,Yes,Medium,Yes,Yes,Bachelor,Medium,29.0
21,Female,Grade 9,61.18308143832749,53.446862957385,7,3,17.029438305190645,3.9690120747177957,15.133389366426266,No,Low,Yes,No,Bachelor,Medium,31.0
18,Male,University Undergrad,67.66610218162269,75.66382250121787,10,2,16.806970794098262,2.8510646745057615,18.19721868597336,Yes,Low,Yes,No,Bachelor,High,50.0
18,Female,Grade 12,77.99053388447668,63.26630693622749,11,2,20.333833002124944,5.488080799988211,19.578914332498595,Yes,Medium,No,No,Bachelor,High,52.0
20,Male,Grade 9,72.26357297881576,79.59527608655193,14,1,25.29923616610935,6.7972204067674395,25.69593011302129,No,Low,Yes,Yes,High School,High,64.0
17,Female,Grade 9,89.29680696607275,97.15403976104574,15,0,27.44979087800308,3.2028359116742715,12.347384800437577,Yes,Low,Yes,Yes,Bachelor,Medium,76.0
19,Female,Grade 12,57.572751327455265,58.792225246909965,10,3,20.75219083157569,3.701765654921279,18.63361905506092,Yes,Medium,Yes,No,Bachelor,Medium,36.0
17,Female,Grade 11,80.5727067046892,85.6774965151952,10,0,20.371579325729595,7.8643833837606065,26.976971310242494,Yes,High,Yes,Yes,Master,Medium,75.0
16,Female,Grade 9,70.56758491754474,83.70654300139145,12,1,21.925612252244377,6.379373822594021,23.84533979731882,Yes,Medium,Yes,No,Bachelor,Low,59.0
20,Female,Grade 10,78.33602948942301,88.46292617072771,15,1,26.46637500430012,7.229030981988435,21.63694654683683,No,High,Yes,Yes,Bachelor,Medium,78.0
21,Male,Grade 12,64.76182164081348,98.37361032205789,15,1,20.611334467904875,3.790716654887223,11.53204525604685,No,High,Yes,No,High School,Medium,67.0
17,Male,Grade 9,82.86016448668708,65.41182205699742,8,1,23.968890039669997,2.2555715298808643,11.789734169607112,No,High,Yes,No,Master,Low,53.0
15,Female,University Undergrad,73.54269710014292,57.906936825942225,9,1,21.72989718636066,3.5889759903983878,11.791456505601877,No,High,Yes,Yes,High School,Low,48.0
16,Male,Grade 10,61.84666018098701,91.79680312253892,13,2,17.8174245294892,5.870689383736352,28.927328069212564,No,Medium,Yes,Yes,Bachelor,Medium,57.0
14,Male,Grade 9,69.85571165304174,59.85369729326455,8,2,19.22899207152448,1.3207280362698448,2.777614772472786,No,Medium,Yes,No,PhD,Medium,39.0
21,Male,Grade 10,67.1253296927548,76.34384643562227,8,2,19.53031274440156,2.5285182921238163,10.185028980379137,No,Low,No,Yes,Bachelor,Medium,40.0
16,Male,Grade 10,75.87014020765352,78.20797901494441,12,1,21.99391469447459,0.8497692534619279,7.599410362188435,No,Medium,Yes,No,Bachelor,Low,56.0
20,Female,Grade 11,55.84267900750589,82.53669041946142,10,2,14.875472657150215,3.7426080375359865,15.132425299220605,No,High,Yes,No,High School,Medium,46.0
18,Female,Grade 10,69.64777957461166,92.34929980040725,12,1,22.486473493817154,6.7058430198471,21.80509268954954,No,Medium,Yes,Yes,Master,Medium,68.0
18,Female,Grade 11,74.74368703179196,85.47801116825362,12,0,27.37122330692351,0.6849776622350809,4.181149468219439,Yes,Medium,Yes,Yes,High School,Low,67.0
20,Female,Grade 12,70.3962796863164,54.25138564805564,8,3,18.638621072281236,5.564926451053745,18.72281712066352,Yes,Medium,Yes,No,High School,Medium,37.0
22,Male,Grade 11,86.16329493266795,54.565053389317384,9,1,26.371141349103006,7.493719058853047,26.620992092098955,No,Medium,Yes,No,High School,Low,53.0
18,Male,University Undergrad,79.28827328885262,82.29660192738874,11,1,21.68641034758092,2.276958961333867,17.686664152553874,No,Medium,Yes,Yes,High School,High,64.0
14,Female,Grade 9,69.91023043911105,82.2335503924227,12,2,22.41313735784211,5.702261305457361,22.34059580604671,Yes,Medium,Yes,No,PhD,Medium,61.0
14,Male,Grade 12,72.60026916997208,79.17286341258952,9,1,22.063098895746656,7.813264258251502,31.988494242917078,No,Medium,Yes,No,Bachelor,Medium,57.0
15,Female,Grade 12,73.54798661778399,78.4615935042208,12,0,22.69276999161407,7.717085451143474,29.672185390914844,No,Medium,Yes,No,Bachelor,Low,64.0
19,Female,University Undergrad,74.83959525000189,93.19287564926981,9,2,20.372447752237914,2.2619689477185747,15.127494037102386,No,High,Yes,Yes,PhD,Medium,61.0
22,Male,Grade 11,48.09210405202471,51.22896113920794,7,4,15.737342519772357,1.2524828990905152,1.0,Yes,High,Yes,Yes,High School,Medium,30.0
21,Female,Grade 9,66.38168445076784,92.57730155648018,14,2,26.392580454025342,1.6121190342193696,8.92298303921342,Yes,Low,Yes,No,High School,High,58.0
18,Female,Grade 11,52.18673118167888,64.20963292144616,8,5,16.37185341894737,5.765267513616066,26.21720881030034,No,High,Yes,No,Bachelor,High,33.0
14,Female,Grade 10,85.33937136951384,47.65772743316397,9,3,22.035753920842073,5.943191565899567,21.1143672294507,No,Medium,No,No,Bachelor,Low,39.0
20,Male,Grade 11,69.26980575996487,77.04805364397835,13,1,22.141124704140275,5.556774212211493,26.957742131243315,Yes,Medium,Yes,Yes,Bachelor,Medium,60.0
18,Male,Grade 12,67.67990860384452,61.40699764796887,4,3,21.242063678726318,3.0205879080667857,18.51343418550364,No,Medium,Yes,No,High School,Medium,33.0
19,Female,Grade 9,80.76156798439882,95.80042181657568,14,0,25.755461162889357,1.773327048185916,8.912588996175362,No,Medium,No,No,Bachelor,Low,72.0
20,Male,Grade 11,75.0678975693985,83.44807945297109,8,2,19.158085450057087,4.8557081896418985,18.057634011786625,No,Low,Yes,Yes,High School,High,50.0
16,Male,Grade 9,56.456385827449516,97.58992057047739,13,2,17.667807999191492,4.127603343183999,14.34199250248859,No,Medium,Yes,Yes,High School,Low,54.0
16,Female,Grade 9,69.14913564967158,55.07099693520148,9,2,16.178024941709104,5.966256103417276,21.009985614660437,No,Medium,Yes,No,High School,Medium,43.0
18,Male,Grade 10,65.97799632128338,81.04760669111162,8,1,19.25610114528239,3.810200590142161,12.732834577919737,No,Medium,Yes,No,Bachelor,Medium,57.0
19,Female,Grade 10,49.06560533672735,91.1078727369357,15,1,21.122405052994477,3.039797710148513,15.405826671744556,Yes,Medium,Yes,Yes,Bachelor,Medium,56.0
22,Female,Grade 12,61.716685201153545,65.83626065538995,10,4,18.216611346966957,2.701089330192608,8.735128510538523,Yes,Medium,No,No,Bachelor,High,36.0
18,Female,University Undergrad,67.79751613580241,51.362701543593026,7,3,18.196229057765244,2.0860274003730988,13.069281249689961,Yes,Medium,Yes,No,PhD,High,45.0
14,Male,Grade 9,68.62058882209789,73.05961158367482,13,2,20.049861012508998,2.4930978213999606,14.363529554900628,Yes,High,No,No,PhD,High,62.0
17,Female,University Undergrad,52.213222915872294,90.8455943406323,10,1,17.37516817949613,1.2112282913307602,3.650071658440513,No,Medium,Yes,No,Bachelor,Medium,55.0
18,Male,Grade 12,83.81998699656971,72.36288282121532,9,0,23.726988040448187,3.1014275819666715,18.953738564885033,No,Low,Yes,No,PhD,Low,58.0
18,Male,Grade 9,68.77476329330273,90.63273177718614,9,2,18.684624124325268,0.7742735927221864,8.863648661412224,No,Medium,Yes,Yes,PhD,High,55.0
20,Female,Grade 9,70.45063691992675,80.41007782122416,14,1,26.804366056490363,1.898103853747451,12.94340562557696,No,Medium,No,Yes,Bachelor,High,60.0
17,Male,University Undergrad,74.80769966007804,86.48862123366625,13,2,21.95399394518845,6.100778334645718,21.02633939930884,No,Medium,Yes,No,Bachelor,Medium,57.0
14,Male,Grade 11,60.54308495315595,85.38779041225035,13,2,21.34223686533582,2.94101741507467,15.690189600643366,Yes,Low,Yes,Yes,PhD,High,58.0
18,Female,Grade 10,75.47627167759235,66.80536189266881,11,2,24.125222108261017,5.511777627330079,24.914513231156434,Yes,Medium,Yes,No,Bachelor,Low,54.0
20,Male,Grade 11,65.5951042477818,53.43941088407925,9,4,18.9644418492576,5.87663131697958,22.334068753924708,Yes,High,Yes,No,High School,Medium,38.0
19,Male,University Undergrad,59.2409735122337,52.77281038377251,8,4,16.80457439799109,4.858890070490851,25.582437589217637,No,Medium,Yes,Yes,Bachelor,Medium,33.0
18,Female,Grade 10,76.88136992026479,63.16330223666372,10,3,19.185208349820297,7.690233060240488,28.20289308546028,Yes,Medium,Yes,No,High School,Medium,47.0
17,Female,Grade 11,87.9000863056217,58.174844267322776,10,1,26.961366919223572,0.6607989996733494,10.404754400377472,No,High,Yes,No,Bachelor,High,65.0
15,Female,Grade 10,78.69795248182999,48.83558391493028,7,3,20.066470759697474,6.039894879411066,23.998711060009164,No,High,No,Yes,High School,Medium,44.0
17,Male,Grade 9,81.07573078168517,79.89933798381,12,2,25.28987700620668,7.69089982955306,29.82926408722978,Yes,Medium,Yes,No,High School,High,61.0
16,Male,Grade 11,63.75243272125241,92.59673220032413,13,1,22.762594186637433,6.967037970147045,20.887117107536817,Yes,Medium,Yes,No,High School,Medium,65.0
14,Male,Grade 10,50.82856324997852,83.93302570467031,12,2,16.909115665960197,1.7591951885375998,11.390746780258889,No,High,Yes,No,Master,Medium,47.0
21,Male,Grade 10,87.88165026519809,95.99609249154412,12,1,25.181272844457187,2.9511522968879906,11.648531586892174,No,Medium,No,No,High School,High,68.0
18,Female,Grade 10,94.65417867285711,74.09475715412924,10,0,28.266467102725095,1.7933887990734905,7.840971479887409,No,Low,Yes,Yes,High School,Low,61.0
17,Male,Grade 11,88.51368128523619,63.09962779365767,12,2,23.46834092556635,5.009812728610281,25.261747739228777,Yes,Medium,Yes,Yes,High School,High,56.0
21,Male,Grade 12,65.97056873224301,63.83218248408292,9,3,23.449949895963115,5.8414098648461925,21.88291885035153,No,Medium,Yes,Yes,Bachelor,Medium,44.0
20,Female,Grade 11,56.14438793525387,54.87656210120886,9,2,15.739132016498226,2.8780532702229364,10.62425431774232,Yes,High,Yes,No,PhD,Medium,46.0
15,Female,University Undergrad,57.211807626165196,95.13017563858057,11,2,16.416659945285346,4.546299304882216,17.561503030320026,No,Low,No,Yes,High School,Medium,46.0
14,Female,Grade 11,49.79520918863142,79.66306338479728,9,1,16.22365987910335,5.681904275533962,18.144362139836144,No,Low,No,Yes,High School,High,44.0
17,Male,Grade 10,68.71145657907945,54.31544238252604,7,1,22.8256545111623,3.6600486245828625,20.281799278337395,No,High,Yes,No,Bachelor,Medium,49.0
21,Male,Grade 9,89.26813549698946,79.45729812288347,12,1,22.03169522821348,6.905116478415945,23.62830720274829,No,High,Yes,Yes,Bachelor,Medium,71.0
15,Male,Grade 11,68.30004841753308,58.644826316188656,8,3,18.711311579860563,6.286624514658628,25.447773345806894,No,Medium,Yes,Yes,High School,High,38.0
16,Male,Grade 11,73.6278748041793,92.64260984119439,15,0,25.678104995348967,0.98499157887928,12.023294879268816,Yes,Medium,Yes,No,Bachelor,Medium,71.0
14,Female,Grade 10,86.5071635716505,91.93056433142989,14,0,26.702065964734494,5.1584397431812175,18.974861185899464,Yes,Medium,Yes,Yes,Bachelor,High,79.0
14,Female,Grade 9,65.1508562580112,92.73276779229894,15,0,23.79401459160826,2.264941632198122,13.390892193412725,No,Medium,Yes,No,Bachelor,Medium,68.0
16,Female,Grade 9,94.42637748063514,57.89278828951861,10,2,24.115875998449145,4.681386985004565,15.953902790300404,No,High,Yes,Yes,Master,Medium,58.0
18,Female,University Undergrad,93.90513288996944,49.38551326901815,5,2,20.91491621946446,7.676663319747247,35.36729866658279,No,Low,No,Yes,High School,Medium,38.0
16,Male,Grade 11,68.42666393583421,53.19857264467339,10,3,20.05515415951511,7.092965034141876,29.088035506275496,Yes,Low,Yes,No,High School,Medium,36.0
14,Female,Grade 9,63.069588831769444,65.66409212514792,8,3,15.68747492388172,3.533873023363488,15.023799753808046,No,Low,Yes,No,Master,Medium,35.0
14,Male,Grade 9,78.36685655668376,83.52636889584392,13,1,24.25066517512304,2.6863539375826506,10.74056062008106,Yes,Medium,Yes,No,Master,Medium,68.0
21,Female,Grade 12,65.8297006897737,70.63624038895728,9,2,18.38844955061174,2.2580430830619425,11.43213959066695,Yes,Low,Yes,No,High School,Medium,47.0
15,Female,Grade 12,56.121337395191965,95.76985699986592,15,0,20.284177108728656,4.4938615231739005,17.461633402467143,Yes,Low,Yes,No,PhD,High,72.0
16,Male,Grade 9,85.37486384227576,89.92724046579266,15,2,27.715985593652427,1.3568633994354224,14.929423860304787,No,High,Yes,No,Bachelor,Medium,66.0
15,Male,University Undergrad,84.59736864732496,73.22661870046409,10,2,19.944821409733045,4.619562560961865,15.182083516240889,No,Low,Yes,No,High School,Medium,47.0
16,Other,Grade 9,71.86613924516273,73.90596801444626,11,1,21.24838097559957,0.5100022961809401,6.934411158413431,No,High,Yes,No,Bachelor,Medium,58.0
20,Male,Grade 10,54.84562295526187,92.90782720617379,13,2,24.270498788948764,2.928872230593836,13.731602491880379,No,Medium,Yes,No,High School,High,56.0
14,Male,Grade 11,55.245684985391364,69.6003336832898,11,3,16.21025095776036,2.1495073537293594,11.09629116015347,Yes,Medium,No,Yes,High School,Low,35.0
21,Male,University Undergrad,71.28675146102984,75.70394611067552,11,2,24.16168461850813,7.7841409247058655,28.026572809302568,No,Low,Yes,No,High School,Medium,56.0
15,Female,Grade 10,64.00154758593962,62.82654747528908,8,1,18.242955092346655,5.954317396774842,22.514739759963078,Yes,Low,No,No,Bachelor,Medium,41.0
16,Female,University Undergrad,65.9068848143007,94.2631382731895,12,1,19.9754613450973,3.122400353466783,16.98639925939665,No,Medium,No,No,Master,Medium,57.0
22,Female,Grade 10,82.26355786072004,84.13360269216984,13,0,22.47809491975106,1.1963381489796538,10.415967786416267,No,Medium,No,Yes,Bachelor,Medium,70.0
20,Male,Grade 11,78.79815180907069,22.29125307478395,7,4,20.705660959051272,4.37600446017968,19.3847482146574,No,High,No,Yes,Bachelor,High,31.0
17,Female,Grade 11,86.53771216597136,49.05214905899427,9,2,26.214336644823625,2.1008591099453175,2.2006092434001454,No,High,Yes,Yes,Bachelor,High,56.0
18,Male,Grade 12,58.112521319472904,93.2480424224851,12,2,18.844081973501055,4.523221594237683,19.469049405202544,No,Medium,No,No,Bachelor,High,57.0
15,Female,Grade 10,65.88170117575946,62.78460033203108,10,2,19.681084052345007,6.765217656341694,20.328734888514834,Yes,Medium,Yes,Yes,Master,Medium,52.0
21,Female,Grade 12,79.10778034552135,89.54281868977091,13,0,26.508964436151604,5.11844414076039,22.294292911688647,No,High,Yes,Yes,Bachelor,Medium,78.0
17,Male,Grade 10,75.3769400921547,50.094950565600584,10,3,22.42379626779017,5.2534131465875165,25.183731542474092,Yes,Medium,Yes,Yes,Bachelor,High,50.0
22,Male,Grade 12,88.38856459105146,84.62289877955065,15,0,24.533161358761134,4.557727167971086,15.894464166147605,Yes,High,Yes,Yes,Bachelor,Medium,78.0
18,Male,Grade 11,75.04644047084884,72.83500384940362,10,2,21.8737291925468,7.454492244735569,26.578134567178587,No,High,Yes,No,Bachelor,High,59.0
22,Male,University Undergrad,92.17730924926663,60.53255218119765,11,1,28.793265004517856,7.489270133154525,25.669743284304584,No,Low,Yes,No,High School,Medium,59.0
17,Male,Grade 12,76.48021362067769,62.302675736843405,9,1,21.222160351200543,4.3454240080516415,21.74256735142533,Yes,Medium,Yes,Yes,High School,High,51.0
18,Female,Grade 10,82.74600937106392,80.18888695893698,12,1,19.066223015258032,2.7931961535762833,13.66467211654507,No,Medium,Yes,No,Bachelor,High,66.0
22,Female,Grade 10,66.11782063858651,47.9393110092145,8,4,19.333327444232783,3.9469025440958294,22.025695773986488,No,Medium,Yes,Yes,Master,High,35.0
21,Male,Grade 11,70.17144654260787,79.45028667301621,11,0,20.970709762766834,1.8991843414671177,11.938815633243516,No,Medium,Yes,Yes,Bachelor,Low,59.0
16,Male,Grade 10,80.9313328460737,92.68767624841398,15,0,22.528077741372307,5.27258236488567,21.545097636564467,No,High,Yes,No,PhD,Medium,76.0
14,Male,Grade 9,89.35573804711666,77.80445015904029,12,1,22.512731429315764,4.250692518366749,17.956697902908758,No,Medium,Yes,No,High School,High,61.0
16,Female,University Undergrad,78.75084339172903,93.97034371276857,15,0,27.700382964923428,1.2747535835995991,11.278237048570809,Yes,Low,Yes,No,Bachelor,High,71.0
17,Male,Grade 12,69.00193873678457,59.38724846031362,6,2,16.335622256166754,1.9823583583971152,5.734016480455316,No,Low,Yes,No,Bachelor,Medium,36.0
15,Female,University Undergrad,86.5280203543401,74.98010742516735,12,0,23.490611309396034,4.097239671496451,17.547750881050884,No,Medium,Yes,No,Bachelor,Medium,62.0
14,Female,Grade 11,43.69625612464143,98.74341477806661,15,2,18.667974103064946,7.156917430391437,26.260612959990418,No,Medium,Yes,Yes,Master,High,61.0
20,Female,Grade 12,52.93318598191752,84.10263478879133,11,4,16.631564533076958,4.74793040473323,21.420047695672988,No,Medium,Yes,Yes,Master,Medium,40.0
21,Female,Grade 12,78.17961068402067,96.43232988602523,10,0,22.502686059026292,5.611512501563531,21.271432687068483,Yes,Medium,Yes,Yes,Bachelor,High,74.0
20,Male,Grade 9,70.1693002750375,91.67730857369223,13,1,22.295086662800827,3.042714123079323,11.011939066749958,Yes,Low,Yes,No,Bachelor,High,62.0
18,Female,Grade 11,77.26616381348998,92.63876637067679,13,0,21.719908269177377,4.785585447831757,19.37880836825437,Yes,Low,No,Yes,PhD,High,71.0
14,Male,Grade 10,70.7728902691833,85.36992223051332,13,1,21.79884912338056,3.8553486697855055,13.317524422751486,No,Medium,Yes,Yes,Bachelor,Low,58.0
20,Male,Grade 9,76.85134833524647,87.37157500243072,15,1,26.255776309667503,5.443474344673705,15.55463639625866,Yes,Medium,Yes,No,Master,Low,68.0
20,Female,Grade 9,60.227166148081714,72.7088164953954,10,2,18.79593597676026,0.8793167455925778,9.819317681234212,No,Medium,Yes,Yes,Master,Low,37.0
22,Female,University Undergrad,76.84583303295629,75.7997249919197,10,2,21.87194830847426,4.199751621792194,19.336439583460592,No,High,Yes,Yes,Bachelor,High,60.0
16,Female,University Undergrad,81.93297433849102,74.5237582891481,10,2,26.92803001672364,2.7199446885797522,14.56110689771998,No,High,No,Yes,Bachelor,Medium,59.0
22,Male,University Undergrad,84.64660724717479,56.94480324962985,10,2,25.058063166872692,2.946387959584319,17.747949144590393,No,Low,Yes,Yes,Bachelor,Low,43.0
14,Male,Grade 9,94.16265153578439,89.36680535985093,14,1,29.8707461701329,7.706880736685461,26.125546539144604,No,Medium,Yes,No,High School,Medium,70.0
14,Female,Grade 10,72.92918132202864,86.65965176574335,12,0,22.25389944881588,1.8702110953353708,6.317290857692347,Yes,Medium,Yes,No,Bachelor,Medium,68.0
17,Male,Grade 12,73.28693304216614,69.95931747460536,12,3,23.097676989135778,2.834339394339477,13.292928852594297,Yes,High,Yes,Yes,High School,High,52.0
22,Female,University Undergrad,51.721930429913826,99.06792574072065,14,1,18.815519440264712,4.324194317981538,16.930082054826883,No,High,Yes,Yes,Bachelor,High,67.0
19,Female,Grade 10,63.6230631863389,84.57783114997673,12,2,22.27971216831604,6.972702111122177,23.391219183056325,No,Low,Yes,No,Master,High,54.0
16,Female,Grade 11,67.68301511192065,75.86145966141981,10,2,19.98246988085271,3.6250256240477783,15.635529411679947,No,Low,Yes,No,High School,Low,41.0
14,Male,University Undergrad,82.60383462731626,67.70854731894471,10,1,23.632189089991034,6.078989606661283,21.4021533813701,Yes,Medium,No,No,High School,High,62.0
17,Male,Grade 12,62.66798651092445,90.65813346172808,9,2,18.854819906495223,6.922805736611018,20.26040135976256,Yes,Medium,Yes,No,Bachelor,Medium,55.0
22,Male,Grade 11,79.55608023698599,74.0446784831752,12,2,23.87488228458629,2.825122668663867,12.15183793361032,No,Medium,Yes,Yes,Bachelor,Medium,58.0
16,Female,Grade 11,69.98053939643944,87.87518177496646,13,1,28.539150680266097,3.4456263765403246,11.9277536295094,No,Low,Yes,No,Bachelor,Low,57.0
22,Male,Grade 12,67.87398261862286,81.76307111730664,12,3,20.241557968735126,3.174171677662672,15.217459247820784,No,Medium,Yes,No,Bachelor,Low,47.0
20,Female,University Undergrad,72.98672762959907,90.17961084961563,14,0,22.579255798935765,6.746418564634408,23.27115141918126,No,Medium,Yes,Yes,High School,Low,71.0
17,Male,Grade 9,65.30612353296588,56.68457537660123,9,5,20.449418200216694,0.8326014646520087,10.83269881637918,No,Low,Yes,No,High School,Medium,22.0
16,Other,Grade 12,64.85155302288801,68.00242160584357,10,3,18.44663927309391,2.8131581662151,18.251072700448898,No,Low,Yes,Yes,Master,Medium,40.0
18,Male,Grade 12,49.54256913051863,63.473248043855875,9,4,15.325701103405938,5.595564181963474,23.82483666492614,No,Medium,Yes,Yes,High School,Low,32.0
18,Male,Grade 12,67.02454951206532,44.92007094736553,5,3,14.565421329035162,4.74082624674007,14.569400194270251,No,Medium,Yes,No,Bachelor,Medium,34.0
16,Male,Grade 11,64.24038224621528,91.64844188444619,12,1,21.83119228804823,3.7721701947027073,20.832098580745242,No,Medium,Yes,No,PhD,High,65.0
22,Female,Grade 10,63.80822812781105,70.20919174277734,10,2,20.436826781197176,4.549611704160383,23.37599646360244,No,Low,Yes,Yes,Master,Low,44.0
17,Female,Grade 9,75.00247675108048,76.30034402262929,10,1,21.036777897035876,1.9818843937123871,11.002024715060983,No,Low,Yes,Yes,High School,Medium,51.0
18,Female,University Undergrad,77.90358343348612,77.48025493859816,13,2,25.677016730324038,3.7303746620600777,20.15990246718683,Yes,Medium,Yes,No,Bachelor,Medium,63.0
17,Male,University Undergrad,72.78633405570793,92.18114801887451,12,2,18.8410167836744,4.262772381322618,16.133291729827818,No,Medium,Yes,Yes,Bachelor,High,62.0
18,Male,Grade 10,81.94498228539369,52.68830616974769,9,2,20.97528965405005,7.2589184146595125,21.17801743942977,No,Low,No,No,Bachelor,Medium,43.0
20,Female,Grade 12,76.90674310996438,63.21043319905616,10,1,21.70805691623768,2.4562637210298224,10.087937847224687,Yes,Medium,Yes,No,Master,High,58.0
22,Male,Grade 9,66.4593257223323,72.05562505965291,12,2,18.947300150660553,7.008713766236994,31.21404389684525,No,Low,Yes,No,Bachelor,Medium,48.0
20,Male,University Undergrad,64.44572457142745,85.83603728581389,14,1,18.72505217278138,5.331810506194865,16.522191747750174,Yes,Low,Yes,No,High School,Medium,56.0
18,Other,University Undergrad,73.75386684120215,88.99956575975975,14,0,23.46831477149687,0.6525562330070074,6.956232544815506,No,Low,Yes,No,Bachelor,Low,59.0
20,Other,Grade 12,76.88520531882281,70.17715023532072,8,1,22.09841457121938,5.934735026745452,22.906636760256994,No,Low,No,No,Bachelor,High,51.0
18,Female,Grade 10,86.77413168437798,91.00554712359602,15,2,29.91904311972862,0.7666390816179132,5.760994512950305,Yes,Medium,Yes,Yes,Bachelor,Medium,73.0
16,Female,Grade 9,84.29407653928115,83.54741714966272,15,1,25.764239541445484,7.980358451103598,27.61051055379945,No,Medium,Yes,No,High School,Medium,71.0
20,Male,Grade 10,63.50232392191397,75.26910529243453,10,2,20.833563126292646,7.044775157683984,26.35107287576056,No,High,Yes,Yes,High School,Medium,54.0
15,Male,Grade 10,68.77592463847286,64.11583079284358,10,3,21.69493567051257,2.7300781065503426,11.503747293846846,No,Low,Yes,Yes,PhD,Medium,40.0
22,Female,Grade 9,78.05221365901323,85.89021272561014,11,0,25.380992413804975,2.4305842264752906,8.025577187922078,No,Low,Yes,Yes,High School,High,66.0
14,Female,Grade 9,82.81597333670766,61.77465150875082,7,1,20.529479273300197,3.3608081157920666,15.727520176206568,No,Medium,Yes,No,High School,High,51.0
19,Male,University Undergrad,81.2676336244575,83.5939058438935,11,0,19.989859067855484,3.1712522398583225,17.733856466909884,No,High,Yes,Yes,Master,Medium,67.0
20,Male,University Undergrad,69.23346600602385,67.05243241035109,9,4,19.987064906050257,3.292533637890358,17.486318469631335,No,Medium,No,No,Bachelor,Medium,33.0
21,Male,Grade 9,54.951728170857805,84.9029234506877,11,2,16.296091485565448,2.887074095896103,11.232015885518875,Yes,Medium,Yes,No,High School,Medium,44.0
22,Female,Grade 11,58.0127634850529,90.06353335370609,11,0,17.4888758122199,5.1585005513624855,16.721817907954428,No,Medium,Yes,Yes,Bachelor,Low,56.0
15,Female,University Undergrad,73.27160217183297,82.64899766045039,11,2,21.385215479593562,1.7319774779046797,9.343368787249702,Yes,Low,Yes,No,Bachelor,Medium,47.0
15,Female,Grade 11,74.10670695309214,95.73664822552384,14,0,23.476819461253477,6.844859693345099,30.237953609422288,No,High,Yes,No,Bachelor,Medium,81.0
18,Male,Grade 9,56.81584751878738,30.10542520580886,4,3,14.31295470421573,6.593018630234865,26.71585012758323,No,Medium,Yes,No,Master,Medium,24.0
18,Other,University Undergrad,70.53483533067126,94.39652652114667,14,0,24.84661303230682,4.073624058914528,19.332766207126284,Yes,High,Yes,Yes,High School,High,77.0
19,Female,Grade 10,77.57469228366139,78.39953142796901,13,1,23.446133956847014,6.895474739589107,28.355995074123804,No,Medium,No,No,Bachelor,Medium,59.0
16,Male,Grade 9,56.185280109914274,86.85603422378001,15,2,22.028451035198863,2.3535880252271997,13.323063763237357,Yes,Medium,Yes,No,High School,Low,51.0
21,Male,Grade 12,83.25996642165298,91.96050494223942,15,1,26.681625304191606,0.6317409177797522,7.257048396179992,No,Low,Yes,Yes,Bachelor,Medium,60.0
14,Male,Grade 11,65.4696262172821,73.93085636884004,11,1,22.29824736854664,5.144059437723673,22.419099003114923,No,Medium,Yes,Yes,Bachelor,High,59.0
19,Male,Grade 9,85.09135735091981,95.18256223011983,13,0,25.307754434637996,3.9343205522353655,15.164463344052036,No,Low,Yes,No,High School,High,75.0
17,Female,Grade 9,63.5985706506892,63.57693421323971,10,2,19.228527445255395,4.75373409721903,15.017813257558126,No,Medium,Yes,No,Bachelor,Low,45.0
14,Male,University Undergrad,57.68049420538985,81.76272224604038,12,1,18.78729794508016,7.245045567638023,28.904127506787038,No,Medium,Yes,Yes,High School,Medium,56.0
20,Female,University Undergrad,64.50235612189937,52.926211788780755,8,4,17.909307477796215,7.774441801744576,32.03653972248141,No,High,Yes,Yes,High School,Medium,40.0
22,Male,University Undergrad,68.85822252307216,83.72462456054045,13,2,20.87133491458935,5.258398548167023,17.420499826432973,No,Medium,Yes,No,Bachelor,Medium,55.0
17,Male,Grade 12,65.33824111874223,41.9056862595968,5,4,14.635786984794755,6.230416923893288,26.157015218927565,No,Medium,Yes,Yes,Bachelor,Medium,25.0
17,Male,University Undergrad,67.40798294112264,89.39046455650575,12,2,23.033127358789976,1.128563251153732,13.427986893625764,No,Low,No,No,High School,High,53.0
19,Male,Grade 9,74.00758179611428,97.65345294629029,15,0,22.635112992853657,1.705366886686292,10.109362054787514,No,Medium,Yes,Yes,Master,Medium,69.0
16,Female,University Undergrad,67.9458475624432,87.1774535334609,12,0,20.950933333092834,5.999036037147325,20.543101557216737,No,Low,Yes,No,High School,Medium,59.0
